"name","nsite1","nsite2","trend","p.value","std.error","MCP1","taxonKey","MCP2","order","family","perc_range_coverage"
"Orthocladius frigidus",28,34,-0.0312348001935576,5.22945878172212e-14,0.00405908214941754,90031036291.2752,1447202,4238265140310.48,"Diptera","Chironomidae",2.12
"Orthocladius glabripennis",6,10,-0.00477152905888468,0.379877968389307,0.00541597337899423,26770841535.2882,1447182,6007576049545.1,"Diptera","Chironomidae",0.45
"Orthocladius lignicola",4,9,0.00409833359548056,0.195495435354882,0.00314190827483362,55768629469.8678,1447290,12723353065284.1,"Diptera","Chironomidae",0.44
"Orthocladius oblidens",5,6,-0.00211985481428818,0.712392811577062,0.00573570665862782,54673129274.349,1447213,3209214672644.9,"Diptera","Chironomidae",1.7
"Orthocladius obumbratus",21,39,-0.00480167350125476,0.166283978069843,0.0034635279087363,92501164286.9774,1447197,12525515431329.4,"Diptera","Chironomidae",0.74
"Orthocladius rivulorum",5,7,-0.0107966800111414,0.108478419728864,0.00667143308329033,53708579551.7382,1447321,13725077120611.1,"Diptera","Chironomidae",0.39
"Orthocladius rubicundus",10,16,-0.00365288804456724,0.222986070405141,0.00298923166177656,71737043793.6342,1447237,3301197666130.75,"Diptera","Chironomidae",2.17
"Orthocladius thienemanni",67,107,-0.0202624939724224,4.857584979441e-11,0.00305904825729331,211643243814.969,1447216,5053521936755.58,"Diptera","Chironomidae",4.19
"Osmylus fulvicephalus",1,2,-0.00880518092102056,0.102653138890195,0.00513491321880602,NA,5165705,6804698248138.83,"Neuroptera","Osmylidae",NA
"Oulimnius major",1,6,-0.00387446840282657,0.692753464380088,0.00964914288577908,13728610405.4606,4427677,1292195751723.13,"Coleoptera","Elmidae",1.06
"Oulimnius troglodytes",1,11,-0.0242901405568648,0.148564152168295,0.0160931571757533,761006274445.436,4427680,3540015939551.79,"Coleoptera","Elmidae",21.5
"Oulimnius tuberculatus",54,416,0.0196020697131762,4.40037090731562e-09,0.00331522601222328,3493887831850.11,4427688,6380194263090.9,"Coleoptera","Elmidae",54.76
"Oxycera trilineata",2,2,-0.000558232383249898,0.827417135492907,0.00254658202897863,NA,1578061,18520590406856.9,"Diptera","Stratiomyidae",NA
"Pacifastacus leniusculus",16,85,-0.0170371119170585,4.6319916881995e-05,0.00413412316180729,1832083649448.96,2226990,105693756524129,"Decapoda","Astacidae",1.73
"Parachironomus frequens",1,4,-0.00364889039713087,0.588572677283845,0.00664242289357603,957536590.310652,1456686,10479999462046.2,"Diptera","Chironomidae",0.01
"Parachironomus gracilior",10,44,-0.0031214213245376,0.559136653899193,0.00533576471097972,51223849914.7536,4520206,3474110204477.41,"Diptera","Chironomidae",1.47
"Parachironomus vitiosus",1,9,-0.0108764515302256,0.226407717283696,0.00876052821699345,16056165400.4811,1456596,2008399709851.82,"Diptera","Chironomidae",0.8
"Paracladius conversus",4,19,0.022461814168605,0.0116749017625125,0.00871214306921864,485704716593.701,1445983,2513178296494.65,"Diptera","Chironomidae",19.33
"Paracladopelma camptolabis",8,15,-0.00390022247864314,0.0412883889831098,0.0018984411097803,37363932374.1298,1455629,2305164986702.42,"Diptera","Chironomidae",1.62
"Paracladopelma laminatum",28,79,-0.00474716565203672,0.0315566163239777,0.00220296430150614,79679604881.2022,4520190,4267183086108.92,"Diptera","Chironomidae",1.87
"Paracladopelma nigritulum",77,137,0.00228124254110592,0.118258423823082,0.00145962546528039,123661379274.618,4520187,3337649473264.77,"Diptera","Chironomidae",3.71
"Paracorixa concinna",12,33,0.00267930764080614,0.145199919046388,0.00183390568506452,1451554487203.69,4485394,5375025528741.32,"Hemiptera","Corixidae",27.01
"Parakiefferiella bathophila",5,10,0.00059225365148993,0.943138874306439,0.00828250986756165,34316569538.4236,1451175,1785903378762.77,"Diptera","Chironomidae",1.92
"Paralauterborniella nigrohalterale",1,13,0.00592433487658074,0.0960999071278997,0.00342041633576337,33273831272.8677,1448911,13665847781934.3,"Diptera","Chironomidae",0.24
"Paraleptophlebia cincta",6,25,0.000604441816723404,0.958158754802346,0.0114984738476502,1121184409529.24,4481241,5064848661457.2,"Ephemeroptera","Leptophlebiidae",22.14
"Paraleptophlebia submarginata",61,278,0.0158504784156249,2.4746333386426e-10,0.00248570256009155,2605218582988.91,4481237,7006405560469.26,"Ephemeroptera","Leptophlebiidae",37.18
"Parametriocnemus stylatus",44,92,0.0133200701893226,1.04412362724331e-06,0.00271004399082519,648795896580.936,1446104,8898165976538.05,"Diptera","Chironomidae",7.29
"Paraphaenocladius pseudirritus",1,1,-0.00179020800108648,0.883686685502428,0.0121016656618559,NA,1456774,2604909536149.36,"Diptera","Chironomidae",NA
"Parapoynx stratiotata",5,24,0.0051000093221121,0.0243641991386429,0.00223381251749007,732748373585.528,1884465,15884280561512.7,"Lepidoptera","Crambidae",4.61
"Parasigara transversa",1,1,0.0101642755597168,0.271274978579466,0.00903492196987328,NA,4485365,NA,"Hemiptera","Corixidae",NA
"Paratendipes albimanus",30,106,-0.00607702571182192,0.146774887534758,0.00418319312782726,457313941604.681,5055244,39894779192636.3,"Diptera","Chironomidae",1.15
"Paratendipes nubilus",1,1,0.00339701644175134,0.478339095262078,0.00470162231372295,NA,5055243,17923682883.4812,"Diptera","Chironomidae",NA
"Paratrichocladius rufiventris",38,78,-0.00520407127551075,0.0741197924843926,0.0029104552500102,360508216810.88,5055305,NA,"Diptera","Chironomidae",NA
"Paratrissocladius excerptus",10,20,0.0107375813356042,0.00833053264122296,0.00403281226622587,90130397320.8538,1449479,3370409213919.17,"Diptera","Chironomidae",2.67
"Pectinatella magnifica",2,3,-0.00445457485114153,0.487457641659244,0.00635120828080853,1061970733.1781,1003567,95350073571949.9,"Plumatellida","Pectinatellidae",0
"Pedicia rivosa",5,22,0.00194122028387744,0.640040642337152,0.00413927074923525,658173425500.208,1510553,7641230459664.56,"Diptera","Pediciidae",8.61
"Peltodytes caesus",3,59,-0.0031704979295081,0.190155838582041,0.00239391791296381,684623151020.524,4470378,5553811514149.38,"Coleoptera","Haliplidae",12.33
"Peltodytes rotundatus",2,2,-0.00952125248021879,0.0311707993786812,0.00429634260550814,NA,4470375,1524635182384.45,"Coleoptera","Haliplidae",NA
"Peregriana labiata",159,366,-0.022866194063578,5.19597045837245e-27,0.00210751059072081,2458446751247.57,10075852,5390715371948.68,"Lymnaeida","Lymnaeidae",45.61
"Pericoma blandula",1,3,-0.00548760506196122,0.133164893338588,0.00352485512654974,48707757899.8354,1641820,2812466243296.13,"Diptera","Psychodidae",1.73
"Pericoma pseudoexquisita",1,5,-0.00885977599212142,0.144737160487294,0.00581122389969981,22788895104.6784,1641902,1096648904766.54,"Diptera","Psychodidae",2.08
"Perla marginata",4,39,-0.0281440503556013,0.0486577812514798,0.0140673202694778,1377644716095.04,5152227,3562785008629.49,"Plecoptera","Perlidae",38.67
"Perlodes microcephalus",7,63,0.0112705511946225,1.09248109810183e-05,0.00248300848254399,958485864969.375,2003977,7684571515573.72,"Plecoptera","Perlodidae",12.47
"Pettancylus clessinianus",37,84,-0.0746744887796175,7.37583771353714e-32,0.00610931400363156,1413955211772.57,9776227,1795854406065.15,"Lymnaeida","Planorbidae",78.73
"Phagocata vitta",5,9,0.00122226645696899,0.485087562570189,0.0017449278779463,330094393639.329,2502910,16246567790241.9,"Tricladida","Planariidae",2.03
"Philopotamus montanus",5,68,-0.00226844294954269,0.787939471630683,0.00841216376028014,4889536410873.09,1431748,7734119350387.14,"Trichoptera","Philopotamidae",63.22
"Phryganea bipunctata",13,48,0.00419067821451786,0.0073428733079068,0.00155229476679853,632194715751.671,1440999,5531636194366.21,"Trichoptera","Phryganeidae",11.43
"Phryganea grandis",5,21,0.000895541118837928,0.814179150458896,0.00380089774785624,689992911822.687,1441007,7160947600423.79,"Trichoptera","Phryganeidae",9.64
"Physa fontinalis",92,419,-0.0175288353544565,4.19498926472476e-13,0.00240281701664714,3886049611902.45,7568032,10587340481785.1,"Lymnaeida","Physidae",36.7
"Physella acuta",53,303,-0.068014276172466,3.71225646137096e-17,0.00795908968527635,3202358442754.42,5189806,510066073117989,"Lymnaeida","Physidae",0.63
"Piguetiella blanci",2,2,0.00132436030846672,0.88915286887946,0.00944316669884084,NA,2308079,6070512959241.44,"Tubificida","Naididae",NA
"Pilaria discicollis",27,49,-0.00353056453830731,0.0172967683106425,0.00147914155621157,403977499493.065,1521442,4069233978652.35,"Diptera","Limoniidae",9.93
"Piscicola geometra",36,236,-0.0027881239097975,0.0478134195742633,0.00140667677798113,2332152233802.92,5193997,29665330332736.6,"Hirudinida","Piscicolidae",7.86
"Pisidium amnicum",75,238,0.0141920484013122,2.41323425983083e-07,0.00273683748064202,1732466386029.97,2286691,34384106277743.1,"Sphaeriida","Sphaeriidae",5.04
"Pisidium casertanum",3,158,0.00926628810064922,0.30730840572632,0.00899816697127544,1966559323841.34,2286685,NA,"Sphaeriida","Sphaeriidae",NA
"Pisidium henslowanum",3,135,-0.0144289684703629,0.5137944022938,0.0219578318023965,1879197732575.44,11028718,NA,"Sphaeriida","Sphaeriidae",NA
"Pisidium nitidum",5,192,0.0453542348047902,0.000625190870213077,0.0128272089417186,1547294599264.54,11012990,NA,"Sphaeriida","Sphaeriidae",NA
"Pisidium subtruncatum",8,246,0.0102164224789272,0.318254261991732,0.0102038291689354,1980077836082.76,2286680,19856606247251.1,"Sphaeriida","Sphaeriidae",9.97
"Placobdella costata",1,7,0,NA,0,1449190952702.03,4411145,8328693181677.35,"Hirudinida","Glossiphoniidae",17.4
"Planaria torva",16,116,-0.00774521703354921,0.0305842143160236,0.00356770150203797,1519480191650.22,5233371,2168333488982.26,"Tricladida","Planariidae",70.08
"Planorbarius corneus",29,139,0.00176690425870143,0.431943253434469,0.00224693229653889,1490091331932.88,2290946,510066073117989,"Lymnaeida","Planorbidae",0.29
"Planorbis carinatus",25,150,-0.00359241510833977,0.142913817539561,0.00244867874487194,3241828363406.59,5778419,5897041976834,"Lymnaeida","Planorbidae",54.97
"Planorbis planorbis",36,207,0.00243400627176888,0.3264984850765,0.00247913745755426,1856621204115.45,8298325,46895964216878.4,"Lymnaeida","Planorbidae",3.96
"Platambus maculatus",56,273,0.00183731905344011,0.137347480586891,0.00123584038771708,2956486604394.34,4469793,10875723318623.9,"Coleoptera","Dytiscidae",27.18
"Platycnemis pennipes",27,168,-0.00756154148942186,0.175876225803271,0.00558010443035181,2660454021663.74,1423859,26190271358877.6,"Odonata","Platycnemididae",10.16
"Plea minutissima",10,97,0.00373509995133067,0.191022446918886,0.00284794001990379,1746861090231.74,2020551,13633392787355,"Hemiptera","Pleidae",12.81
"Plectrocnemia conspersa",92,370,0.00628906462503124,2.68854257078363e-05,0.00149457597979026,4915991972614.8,1438067,7776236938405.67,"Trichoptera","Polycentropodidae",63.22
"Plectrocnemia geniculata",1,19,-0.00156348988096029,0.802642895289505,0.00616403974609867,652076944000.794,1438081,2491036038176.97,"Trichoptera","Polycentropodidae",26.18
"Pneumia mutua",2,2,-0.00250669168193745,0.354157015071775,0.00267745823686692,NA,6098411,3658548508553.55,"Diptera","Psychodidae",NA
"Pneumia nubila",1,1,-0.00729628611115732,0.392293750172945,0.00832412335181358,NA,6098415,3938570193139.02,"Diptera","Psychodidae",NA
"Pneumia pilularia",33,50,-0.00365998047627724,0.00113397608010665,0.00112000754590913,23655369840.9911,8670914,1357476098890.9,"Diptera","Psychodidae",1.74
"Polycelis felina",9,136,-0.00585776628009651,0.517646987084873,0.00903862580216325,1420224422395.11,2502887,3583625664385.02,"Tricladida","Planariidae",39.63
"Polycelis nigra",71,215,-0.00838753400262291,7.97065121216565e-06,0.0018719854242422,1692641635699.54,2502886,3076817954645.42,"Tricladida","Planariidae",55.01
"Polycelis tenuis",5,45,-0.0110997235095468,0.0344887653628691,0.00518335723877814,596259302675.081,2502885,2529328736141.25,"Tricladida","Planariidae",23.57
"Polycentropus flavomaculatus",84,609,-0.00240890282268865,0.335019356750531,0.00249814614370281,4289009328934.47,1437978,8207595193439.1,"Trichoptera","Polycentropodidae",52.26
"Polycentropus kingi",3,76,-0.0222720771627374,0.0215161259559347,0.0094713231071397,605778606652.86,1437973,2054067954369.67,"Trichoptera","Polycentropodidae",29.49
"Polypedilum bicrenatum",5,25,-0.0202764915781723,0.00181632795110669,0.00634337409111015,383192335212.826,1456253,3440239005409.72,"Diptera","Chironomidae",11.14
"Polypedilum convictum",2,3,0.0289549275668151,0.0191774708373227,0.0118977723477012,63684750.6360987,1456255,4569699923513.52,"Diptera","Chironomidae",0
"Polypedilum cultellatum",3,22,0.0186406593088807,0.00202926515027199,0.00578525448954189,45222572841.8015,1456329,12984841092776.7,"Diptera","Chironomidae",0.35
"Polypedilum laetum",104,179,0.00250064396059962,0.389011562200565,0.00290241885584756,451692133344.538,1456192,14203084773276.9,"Diptera","Chironomidae",3.18
"Polypedilum nubeculosum",25,69,-0.0137723210112273,0.000315506143482959,0.00380053924668164,667105465493.149,1456161,17582133028161.7,"Diptera","Chironomidae",3.79
"Polypedilum pedestre",4,12,0.00299787657610495,0.756036351245664,0.00961764309318271,32531542594.7982,1455930,4351613040252.88,"Diptera","Chironomidae",0.75
"Polypedilum scalaenum",101,192,-0.00827340738202195,0.000292734711159905,0.00228086005334611,450044786257.543,1455797,38367914820809.2,"Diptera","Chironomidae",1.17
"Polypedilum sordens",4,23,0.00518002910269586,0.591639932936963,0.00961980649025948,643283777176.52,1455736,50514698774963.8,"Diptera","Chironomidae",1.27
"Polypedilum tritum",1,10,0.00043972859795617,0.985200624079129,0.0233789803522809,2707407104.28475,1455721,9223993108128.73,"Diptera","Chironomidae",0.03
"Polypedilum uncinatum",2,13,0.020631728012581,0.0724950346911784,0.0111843213520564,5431092292.62889,1455742,370276529012.918,"Diptera","Chironomidae",1.47
"Pomatinus substriatus",2,16,-0.00807803105163893,0.418148279904781,0.00986580296391937,753478927934.68,4427626,3368208470156.5,"Coleoptera","Dryopidae",22.37
"Porhydrus lineatus",2,6,-0.00426404030787367,0.188509378001409,0.00318992166749681,494339925782.4,4470260,7325851527987.3,"Coleoptera","Dytiscidae",6.75
"Potamanthus luteus",5,47,-0.00610633503463597,0.652448514740287,0.0135179476754996,2247550177653.28,1407105,14372119562041.6,"Ephemeroptera","Potamanthidae",15.64
"Potamophylax cingulatus",84,241,0.0170647904222379,7.43963490010312e-16,0.00209769849256107,1783743914824.67,5054428,7737679627444.16,"Trichoptera","Limnephilidae",23.05
"Potamophylax latipennis",76,277,0.00827760334127258,7.37075836249347e-07,0.00166549017604598,1914931974276.07,5054450,9765686892516.68,"Trichoptera","Limnephilidae",19.61
"Potamophylax nigricornis",9,14,0.0119069898958689,0.000219668370329736,0.00316182240750549,8531815289.1615,5054437,4648978382536.83,"Trichoptera","Limnephilidae",0.18
"Potamophylax rotundipennis",6,58,-0.00742318697485321,0.142365721005669,0.00502906901782146,1807007874095.42,5054445,4228190057826.8,"Trichoptera","Limnephilidae",42.74
"Potamopyrgus antipodarum",139,727,-0.0357457740171088,1.40794920047671e-13,0.00481193233149368,2979754786586.21,5192470,510066073117989,"Littorinida","Tateidae",0.58
"Potamothrix hammoniensis",7,49,-8.42355700246553e-07,0.999924278214386,0.00886116685839656,825789088906.769,2308608,2962912442601.62,"Tubificida","Naididae",27.87
"Potamothrix heuscheri",1,8,-0.0169420814386105,0.156617885965019,0.0115319967591861,5370651922.71279,4307880,156247795404.515,"Tubificida","Naididae",3.44
"Potamothrix moldaviensis",5,28,-0.00801720103530553,0.398920175656221,0.00946680202138536,588429654527.097,2308609,5633876922849.28,"Tubificida","Naididae",10.44
"Potthastia gaedii",17,30,0.0138931181696029,0.000104007467562779,0.00354029116153089,222156533655.796,1445515,13707547433773.1,"Diptera","Chironomidae",1.62
"Potthastia longimanus",49,128,-0.00627548716584723,0.00685174540618682,0.00231656004208526,1730741280926.72,1445512,26745545571046.7,"Diptera","Chironomidae",6.47
"Prionocera turcica",1,21,0.00452085113592021,0.249331488450029,0.00382064258690135,532431418268.975,1508174,5476381430922.86,"Diptera","Tipulidae",9.72
"Pristina foreli",1,1,0.0114455730741366,0.676522091784567,0.0269882632834337,NA,5194056,NA,"Tubificida","Naididae",NA
"Pristina rosea",1,3,-0.00112678183453203,0.846170377346,0.00574548256183745,1046454220474.38,7867297,1314560572794.79,"Tubificida","Naididae",79.6
"Proasellus coxalis",6,48,0.0175258803718536,0.0731127933700557,0.00970078088384277,91159041031.3915,2205951,3369623323876.59,"Isopoda","Asellidae",2.71
"Proasellus meridianus",23,97,-0.0473603586584562,6.36742389735917e-16,0.00568218298183362,787983303759.082,2206086,1866741099950.89,"Isopoda","Asellidae",42.21
"Procambarus clarkii",16,18,-0.0317846613639751,9.90098522660633e-12,0.00452949233140152,25112851138.2092,2227300,510066073117989,"Decapoda","Cambaridae",0
"Procladius choreus",2,7,-0.00368661841834971,0.529468676841942,0.00580757992410339,219028410599.629,1449321,27872614260127.2,"Diptera","Chironomidae",0.79
"Procloeon bifidum",13,72,0.000715954452909895,0.882328010320979,0.00483247579490024,3264333642079.52,5757566,4955833416131.91,"Ephemeroptera","Baetidae",65.87
"Procloeon pennulatum",1,23,-0.0233178717239906,0.0946420264286367,0.0132163811433638,1976883163650.15,1407673,18001992335434,"Ephemeroptera","Baetidae",10.98
"Prodiamesa olivacea",148,376,-0.00789577337982329,0.000602612985106513,0.00229947171504447,2600578306613.75,1447598,5212564403839.56,"Diptera","Chironomidae",49.89
"Prodiamesa rufovittata",13,23,0.00916146800079653,0.00232542281269898,0.00298243117412443,41484512829.9147,1447596,98267087598.6729,"Diptera","Chironomidae",42.22
"Propappus volki",12,20,-0.0487431595741342,4.43994634085785e-06,0.0104144709232125,45499129104.5214,7770832,2047404268142.22,"Tubificida","Propappidae",2.22
"Protonemura meyeri",17,218,0.0158248456930838,6.12510109696632e-07,0.00312056383778509,2075394529629.15,2003206,6786438047735.7,"Plecoptera","Nemouridae",30.58
"Psammoryctides albicola",1,7,-0.0365921993874758,0.49112513478864,0.0520607581675553,1076815475907.02,4410062,2747319967443.17,"Tubificida","Naididae",39.2
"Psammoryctides barbatus",19,81,-0.00392817077669404,0.434006947270097,0.00501629454898479,1591011660131.85,2308425,4230988990073.23,"Tubificida","Naididae",37.6
"Psectrocladius psilopterus",1,5,0.0118239768332818,0.605595572621467,0.0224970447200878,2636863465.4962,1446648,3800293304442.92,"Diptera","Chironomidae",0.07
"Psectrocladius sordidellus",10,14,-0.00721455757165753,0.245331212113546,0.00619427662242212,28402350154.7372,1446753,7896064765418.34,"Diptera","Chironomidae",0.36
"Psectrotanypus varius",7,44,-0.000566043590886754,0.855874515551604,0.00311134087119208,316091661585.371,4520032,25667892731477.4,"Diptera","Chironomidae",1.23
"Pseudorthocladius curtistylus",4,7,-0.000992325938119539,0.716250810862568,0.00272081594505551,12419305844.9987,1446227,5228066873469.19,"Diptera","Chironomidae",0.24
"Psychomyia pusilla",26,202,0.0187207675162387,0.00774342642376384,0.00700622438174987,4032763273410.92,4482345,9877280652451.51,"Trichoptera","Psychomyiidae",40.83
"Ptychoptera contaminata",3,11,0.00173705121694444,0.605607772886137,0.00334507672929193,263600857213.942,5089477,6695622896692.62,"Diptera","Ptychopteridae",3.94
"Ptychoptera lacustris",22,48,0.00987469164182023,0.00365862583312347,0.00338100171083082,236356288216.739,5089461,3234840649306.79,"Diptera","Ptychopteridae",7.31
"Ptychoptera minuta",4,10,-0.00238921008541555,0.508957244940508,0.00360220877524289,136439510206.337,5089430,3818714232526.39,"Diptera","Ptychopteridae",3.57
"Ptychoptera paludosa",60,117,0.0240977808332256,2.190839076503e-26,0.00221875614115956,75023804491.2056,5089468,3893293097523.57,"Diptera","Ptychopteridae",1.93
"Pyrrhosoma nymphula",26,102,-0.00249538547246571,0.498458332629124,0.00368411792332661,1156414494749.61,1423540,13675590222488.3,"Odonata","Coenagrionidae",8.46
"Radix auricularia",8,110,0.00406184606344105,0.527053193039122,0.00640824524218104,1492935439159.87,5189888,510066073117989,"Lymnaeida","Lymnaeidae",0.29
"Ranatra linearis",6,66,0.00377536459075696,0.432487447519053,0.00479467424239266,2143017139517.02,5152464,20511867391493.6,"Hemiptera","Nepidae",10.45
"Rhantus frontalis",1,4,0.00573367731775852,0.135095580610725,0.00370215718418443,198096538231.223,4989387,6843054815140.84,"Coleoptera","Dytiscidae",2.89
"Rhantus suturalis",1,9,0.00202574374966815,0.673738721641164,0.00474099741923655,139604892725.069,5753539,510066073117989,"Coleoptera","Dytiscidae",0.03
"Rheocricotopus atripes",3,6,-0.00363869532697284,0.674104060469193,0.00861179892579858,15084036598.1784,1447389,6104342839481.71,"Diptera","Chironomidae",0.25
"Rheocricotopus chalybeatus",4,10,-0.00407877419801756,0.287444023424953,0.00381164768848464,239317952855.154,1447372,11748948928329.6,"Diptera","Chironomidae",2.04
"Rheocricotopus effusus",2,15,0.00657491804218791,0.361981309932141,0.00714651642943802,500937616091.247,1447439,4472510505192.5,"Diptera","Chironomidae",11.2
"Rheocricotopus fuscipes",118,216,-0.00624296621728551,0.0252621804257798,0.00278872554384841,428922116997.066,1447432,4259015854528.99,"Diptera","Chironomidae",10.07
"Rheosmittia spinicornis",2,3,0.0123268073142812,0.463363911523238,0.016659444444378,94734205.1034239,1452823,2993485453062.36,"Diptera","Chironomidae",0
"Rheotanytarsus curtistylus",1,5,8.21528526472618e-05,0.996249875594468,0.0172978744030498,8905355939.65655,1452445,2205342055866.29,"Diptera","Chironomidae",0.4
"Rhithrogena semicolorata",1,146,0.143145221974184,0.00287768041042128,0.0415310092129429,1641437355541.95,4481359,3219809753764.9,"Ephemeroptera","Heptageniidae",50.98
"Rhyacodrilus coccineus",3,16,-0.0132042582302847,0.131390964440724,0.0086438044143242,197129432602.462,2308498,510066073117989,"Tubificida","Naididae",0.04
"Rhyacophila dorsalis",4,262,0.00524971767368767,0.545959119798094,0.00865749209114946,1023836689891.13,1434182,3380100390178.89,"Trichoptera","Rhyacophilidae",30.29
"Rhyacophila fasciata",74,212,0.0176735527339928,1.3244146877781e-16,0.0021139501121107,1996060218048.91,1434133,7512477851581.67,"Trichoptera","Rhyacophilidae",26.57
"Rhyacophila kumanskii",2,6,0.0431979207113874,0.0113831953811048,0.0163367104509289,516209289.920126,5052837,NA,"Trichoptera","Rhyacophilidae",NA
"Rhyacophila nubila",66,281,0.0133355765458861,4.28891381830528e-09,0.00225738400204285,2666017589604.49,1433809,8265520221464.99,"Trichoptera","Rhyacophilidae",32.25
"Rhyacophila tristis",3,31,0.00875770770953655,0.57657280443433,0.0156091593176315,1123901445352.71,1433711,2347861531232.98,"Trichoptera","Rhyacophilidae",47.87
"Rhynchelmis limosella",1,7,0.00611496492793719,0.22545367233719,0.0048807644851343,92437786539.2804,2307981,859775452273.349,"Lumbriculida","Lumbriculidae",10.75
"Riolus subviolaceus",3,51,-0.0235304330288396,0.0383248235469417,0.0111053877760194,78529613900.741,4427749,2756139664437.47,"Coleoptera","Elmidae",2.85
"Ripistes parasita",1,4,0.00560233752590271,0.203915167476267,0.00424948938553571,11795753958.4861,2308186,13784167459096.5,"Tubificida","Naididae",0.09
"Robackia demeijerei",3,4,-0.0203963905353015,0.0129542980389059,0.0079977089609237,1522053393.55906,1447948,1980311570291.91,"Diptera","Chironomidae",0.08
"Saetheria reissi",1,1,0.00339701644175134,0.478339095262078,0.00470162231372295,NA,1445499,3338811213799.12,"Diptera","Chironomidae",NA
"Scarodytes halensis",9,22,0.000988447890941605,0.701204022767073,0.00257215430737241,1143280809820.85,4470251,7745397104667.52,"Coleoptera","Dytiscidae",14.76
"Schmidtea polychroa",9,71,-0.027470749367416,0.00190577747523157,0.00873391841737545,2071994814109.57,5892124,9338327764270.73,"Tricladida","Dugesiidae",22.19
"Schoenobius gigantella",1,11,0.00355460092594835,0.327286881279799,0.00355460092594844,6279052591.24449,1884970,12158469394954.2,"Lepidoptera","Crambidae",0.05
"Scleroprocta pentagonalis",8,19,0.0104104390341437,0.000420855669174917,0.00289570328483453,38806997173.1878,1516801,1618093088677.11,"Diptera","Limoniidae",2.4
"Segmentina nitida",2,17,-0.0056521808023799,0.302508082343467,0.00542039529526432,514271235987.296,4562139,13013578317126,"Lymnaeida","Planorbidae",3.95
"Sericostoma personatum",73,427,0.0217667153351833,2.64509334995292e-24,0.00210573624349138,2590908026681.42,5053104,6066389146147.67,"Trichoptera","Sericostomatidae",42.71
"Serratella ignita",32,413,-0.0168931415617805,0.00848124231847899,0.0064002219812497,5236132397600.1,4481256,31575434283998.2,"Ephemeroptera","Ephemerellidae",16.58
"Sialis fuliginosa",71,222,0.00177401625273837,0.239153610508064,0.00150653584201081,3330456124719.76,5101327,25229367926285.5,"Megaloptera","Sialidae",13.2
"Sialis lutaria",113,459,0.00142091643793112,0.305530479160902,0.00138645751353648,3582576590805.91,5101313,6897968268128.43,"Megaloptera","Sialidae",51.94
"Sialis nigripes",11,24,0.0010237981804811,0.603187290279928,0.00196706289035593,1623964939751.04,5101301,3859496641829.88,"Megaloptera","Sialidae",42.08
"Sialis sordida",1,3,0.0421143457663285,0.463250376851597,0.056191285954304,212414309.634568,5101322,1323375176073.64,"Megaloptera","Sialidae",0.02
"Sigara distincta",6,33,-0.00490446940716058,0.0349272963236437,0.00230072841758342,1620192095026.65,4485415,6073857811084.53,"Hemiptera","Corixidae",26.67
"Sigara dorsalis",7,102,-0.0254035458570895,0.0114890086177093,0.00992566424489271,843912518321.401,4485431,3642830085626.85,"Hemiptera","Corixidae",23.17
"Sigara falleni",23,100,-0.0127941183651569,3.38326441708769e-05,0.00305867120188366,1902182399006.9,4485409,6632017216942.42,"Hemiptera","Corixidae",28.68
"Sigara fossarum",18,61,-0.00146616554751257,0.332106590425072,0.00150982779414444,1154893306786.36,4485413,4056469813624.16,"Hemiptera","Corixidae",28.47
"Sigara hellensii",1,4,-0.00156348988096328,0.802642895289133,0.00616403974609858,126327253888.287,4485437,1605483051389.89,"Hemiptera","Corixidae",7.87
"Sigara iactans",2,8,0.0030830771503851,0.410883592213309,0.00370889014029048,107179344477.568,4485408,820943611848.117,"Hemiptera","Corixidae",13.06
"Sigara lateralis",6,34,-0.0016064740560029,0.471529434568246,0.0022248697169545,887378941758.099,4485427,13795750288441.5,"Hemiptera","Corixidae",6.43
"Sigara nigrolineata",3,14,-0.00811772498407057,0.0466670882075991,0.00400043772724536,658300605471.433,4485421,8211915379252.79,"Hemiptera","Corixidae",8.02
"Sigara semistriata",8,31,0.000530274938099336,0.702315027297785,0.00138521799051103,954567770594.553,4485442,6633166263323.83,"Hemiptera","Corixidae",14.39
"Sigara striata",26,121,-0.00492150863966207,0.0815943792223768,0.00282127719427887,1445284326248.73,2049880,8946463178443,"Hemiptera","Corixidae",16.15
"Silo nigricornis",47,159,0.00471306071567849,0.039405476207766,0.00228518171453883,1591427504090.78,1441370,4077052365545.31,"Trichoptera","Goeridae",39.03
"Silo pallipes",37,266,0.0226207030074126,3.05976797228267e-10,0.00354782430072089,3034910010455.92,1441365,5561724324873.3,"Trichoptera","Goeridae",54.57
"Simulium angustipes",23,51,0.00212920408545525,0.432599261008341,0.00271111301975737,794453664200.351,1644628,2128868287302.73,"Diptera","Simuliidae",37.32
"Simulium angustitarse",51,118,0.0182889379628148,4.45540558582945e-11,0.00274858897134161,867711440004.373,1644606,1726932847522.29,"Diptera","Simuliidae",50.25
"Simulium argyreatum",2,42,-0.0316423904822339,0.132396137067949,0.0205648801515825,1725700178160.07,1645554,4298726014821.38,"Diptera","Simuliidae",40.14
"Simulium aureum",4,83,-0.0533782226134887,0.000314278574529993,0.0142821688414877,1294167066620.28,1643883,14631206913336.8,"Diptera","Simuliidae",8.85
